id,lat,lon,user,uid,version,changeset,timestamp 
356845105,35.7692349,-87.1391738,Geogast,51045,2,3800184,2010-02-05T21:39:41Z
356845694,35.5717406,-87.2777891,Geogast,51045,2,3800184,2010-02-05T21:16:24Z
356848844,35.7681218,-87.7372446,Geogast,51045,2,3800184,2010-02-05T21:16:14Z
356850175,35.6078502,-87.4522374,iandees,4732,1,751242,2009-03-07T19:12:32Z
356851427,35.6297944,-87.2569549,iandees,4732,1,751242,2009-03-07T19:15:03Z
356851827,36.084503,-85.977766,iandees,4732,1,751242,2009-03-07T19:15:55Z
356852445,35.4528545,-86.177768,iandees,4732,1,751242,2009-03-07T19:17:07Z
356854485,36.0306173,-87.5939073,iandees,4732,1,751242,2009-03-07T19:20:13Z
356862282,35.9620079,-87.383624,iandees,4732,1,751242,2009-03-07T19:31:30Z
356862897,35.4120206,-86.3544371,iandees,4732,1,751242,2009-03-07T19:32:12Z
356863434,35.4525716,-86.2579064,Jesse Phillips,1044834,4,17581605,2013-08-30T03:45:41Z
356863890,35.5475729,-86.3241598,iandees,4732,1,751242,2009-03-07T19:33:22Z
356864394,36.5269927,-87.3361191,iandees,4732,1,751242,2009-03-07T19:33:55Z
356868030,36.4569904,-86.6674958,Geogast,51045,3,3802940,2010-02-06T07:43:44Z
356869155,36.2572786,-85.8677629,iandees,4732,1,751242,2009-03-07T19:39:14Z
356871233,35.8456219,-87.1422293,iandees,4732,1,751242,2009-03-07T19:42:18Z
356872631,36.04145,-85.8066514,iandees,4732,1,751242,2009-03-07T19:44:26Z
356875243,36.2464422,-86.5686063,iandees,4732,1,751242,2009-03-07T19:47:02Z
356876200,35.8239558,-86.2447145,iandees,4732,1,751242,2009-03-07T19:48:13Z
356876828,35.5403524,-87.2144543,iandees,4732,1,751242,2009-03-07T19:48:57Z
356878308,36.163391,-87.2816751,iandees,4732,1,751242,2009-03-07T19:50:56Z
356878614,36.079124,-86.926199,jsabrown,1183660,2,14514552,2013-01-03T18:05:45Z
356879058,36.1958889,-86.7419423,Geogast,51045,2,3800184,2010-02-05T21:48:08Z
356879295,36.1683897,-86.6749969,Geogast,51045,2,3800184,2010-02-05T21:48:25Z
356879471,36.1514461,-86.8286108,Geogast,51045,2,3800184,2010-02-05T21:45:22Z
356879660,36.095541,-86.6531649,Rps333,596047,3,21185379,2014-03-19T02:19:25Z
356882311,35.9689518,-87.6766879,iandees,4732,1,751242,2009-03-07T19:58:42Z
356882639,36.2328321,-86.7252753,cgu66,152289,7,39634958,2016-05-29T04:08:37Z
356886645,36.4672668,-86.4763825,iandees,4732,1,751242,2009-03-07T20:05:56Z
356890172,35.4920203,-86.1441565,iandees,4732,1,751242,2009-03-07T20:11:44Z
356890805,36.6394877,-87.0761116,iandees,4732,1,751242,2009-03-07T20:12:43Z
356891117,36.4683791,-86.6933293,iandees,4732,1,751242,2009-03-07T20:13:09Z
356891330,36.5483786,-87.0644456,iandees,4732,1,751242,2009-03-07T20:13:36Z
356891973,36.2542246,-85.8058169,iandees,4732,1,751242,2009-03-07T20:15:03Z
356893062,35.7686772,-86.6236062,iandees,4732,1,751242,2009-03-07T20:17:09Z
356893238,35.9745074,-86.3438804,iandees,4732,1,751242,2009-03-07T20:17:38Z
356893414,35.9624933,-86.5820837,25or6to4,37392,2,45082436,2017-01-11T17:48:37Z
356893558,35.8420106,-86.2969366,iandees,4732,1,751242,2009-03-07T20:18:31Z
356893908,35.7247914,-87.070839,iandees,4732,1,751242,2009-03-07T20:19:08Z
356894166,35.7092359,-86.9752813,iandees,4732,1,751242,2009-03-07T20:19:35Z
356894408,35.5256308,-87.2627889,Geogast,51045,3,3802940,2010-02-06T07:35:27Z
356894665,36.4069918,-86.5958285,Geogast,51045,3,3802940,2010-02-06T07:43:45Z
356895374,36.1559789,-86.8772386,sabas88,454589,4,14035820,2012-11-25T20:02:11Z
356896490,36.2036663,-86.6805525,iandees,4732,1,751242,2009-03-07T20:24:21Z
356897957,35.448407,-86.7874997,iandees,4732,1,751242,2009-03-07T20:27:12Z
356898596,36.5983333,-85.8975,iandees,4732,1,751242,2009-03-07T20:29:03Z
356900444,36.088945,-86.6135352,Geogast,51045,2,3800184,2010-02-05T21:48:41Z
356900732,36.1736231,-86.7927004,Geogast,51045,3,3802940,2010-02-06T07:42:23Z
356901114,36.1257176,-86.7896377,iandees,4732,1,751242,2009-03-07T20:33:58Z
356901532,36.215278,-86.68944,iandees,4732,1,751242,2009-03-07T20:34:29Z
368157146,36.1738749,-86.7932587,amillar,28145,1,17182,2009-04-01T05:55:35Z
368157564,36.521718,-86.0244287,amillar,28145,1,17182,2009-04-01T05:58:18Z
368158002,36.1676039,-86.8082112,greggerm,567139,2,30795571,2015-05-05T01:56:16Z
368993774,35.6045166,-87.5252949,amillar,28145,1,95394,2009-04-02T18:59:18Z
368995051,36.0203398,-87.3183443,amillar,28145,1,95394,2009-04-02T19:02:12Z
391770580,36.6362252,-87.437204,orienteerer,186057,2,21015026,2014-03-09T21:37:37Z
391879119,36.642554,-87.179511,TIGERcnl,120146,1,1105927,2009-05-07T12:07:31Z
391973328,36.642656,-85.809965,TIGERcnl,120146,1,1107264,2009-05-07T14:41:28Z
399847210,35.9858635,-86.5988251,Robert Claypool,124516,1,1192992,2009-05-14T22:03:28Z
413307147,36.2639522,-85.9494381,Lart,29148,1,1364625,2009-05-31T02:31:04Z
463140836,36.180236,-86.571519,TIGERcnl,120146,1,2126147,2009-08-13T04:13:30Z
463140941,36.215181,-86.583068,TIGERcnl,120146,1,2126147,2009-08-13T04:13:36Z
463141046,36.218266,-86.579555,TIGERcnl,120146,1,2126147,2009-08-13T04:14:54Z
463141168,36.228091,-86.587787,TIGERcnl,120146,1,2126147,2009-08-13T04:14:58Z
463141268,36.246412,-86.572706,TIGERcnl,120146,1,2126147,2009-08-13T04:15:04Z
463141369,36.231351,-86.549303,TIGERcnl,120146,1,2126147,2009-08-13T04:15:58Z
463141469,36.24186,-86.528184,TIGERcnl,120146,1,2126147,2009-08-13T04:16:03Z
463141569,36.230085,-86.482362,TIGERcnl,120146,1,2126147,2009-08-13T04:16:08Z
463141721,36.277519,-86.508673,TIGERcnl,120146,1,2126147,2009-08-13T04:16:57Z
463141821,36.268783,-86.511635,TIGERcnl,120146,1,2126147,2009-08-13T04:17:01Z
463141921,36.263458,-86.512961,TIGERcnl,120146,1,2126147,2009-08-13T04:17:06Z
463142021,36.230863,-86.485467,TIGERcnl,120146,1,2126221,2009-08-13T04:17:53Z
463142121,36.245846,-86.527009,TIGERcnl,120146,1,2126221,2009-08-13T04:17:58Z
463142221,36.216316,-86.485517,TIGERcnl,120146,1,2126221,2009-08-13T04:18:07Z
463142381,36.206818,-86.492033,TIGERcnl,120146,1,2126221,2009-08-13T04:18:56Z
463142497,36.196094,-86.471959,TIGERcnl,120146,1,2126221,2009-08-13T04:19:00Z
463142597,36.175821,-86.477694,TIGERcnl,120146,1,2126221,2009-08-13T04:19:04Z
463142731,36.222609,-86.434175,TIGERcnl,120146,1,2126221,2009-08-13T04:20:34Z
463142831,36.174388,-86.48693,TIGERcnl,120146,1,2126221,2009-08-13T04:20:38Z
463142931,36.169106,-86.517014,NE2,207745,3,12039684,2012-06-27T18:51:38Z
463143197,36.175246,-86.46403,NE2,207745,3,12039684,2012-06-27T18:51:45Z
463143297,36.18275,-86.346311,TIGERcnl,120146,1,2126221,2009-08-13T04:21:34Z
463143397,36.127687,-86.391305,TIGERcnl,120146,1,2126221,2009-08-13T04:21:38Z
463143557,36.166551,-86.302182,TIGERcnl,120146,1,2126221,2009-08-13T04:22:22Z
463143667,36.14553,-86.401601,TIGERcnl,120146,1,2126221,2009-08-13T04:22:26Z
463143767,36.171124,-86.444156,TIGERcnl,120146,1,2126221,2009-08-13T04:22:30Z
463143898,36.138794,-86.392348,TIGERcnl,120146,1,2126221,2009-08-13T04:23:58Z
463143998,36.182355,-86.419526,TIGERcnl,120146,1,2126221,2009-08-13T04:24:02Z
463144098,36.128569,-86.391552,TIGERcnl,120146,1,2126221,2009-08-13T04:24:07Z
463144554,36.183651,-86.362227,TIGERcnl,120146,1,2126221,2009-08-13T04:25:27Z
463144658,36.150086,-86.311843,TIGERcnl,120146,1,2126221,2009-08-13T04:25:31Z
463144759,36.16885,-86.562321,TIGERcnl,120146,1,2126221,2009-08-13T04:25:41Z
463144867,36.195687,-86.541006,TIGERcnl,120146,1,2126221,2009-08-13T04:26:33Z
463144967,36.222845,-86.545525,TIGERcnl,120146,1,2126221,2009-08-13T04:26:38Z
463145067,36.211076,-86.557713,TIGERcnl,120146,1,2126221,2009-08-13T04:26:42Z
463145206,36.217498,-86.544849,TIGERcnl,120146,1,2126221,2009-08-13T04:28:08Z
463150190,36.31163,-87.735246,TIGERcnl,120146,1,2126296,2009-08-13T04:43:56Z
463150291,36.313375,-87.67648,TIGERcnl,120146,1,2126296,2009-08-13T04:44:39Z
463150411,36.329538,-87.740727,TIGERcnl,120146,1,2126296,2009-08-13T04:44:45Z
463150698,36.336059,-87.734557,TIGERcnl,120146,1,2126296,2009-08-13T04:46:05Z
464023597,36.539325,-86.698778,TIGERcnl,120146,1,2133725,2009-08-13T17:44:23Z
464024029,36.544096,-86.715208,TIGERcnl,120146,1,2133725,2009-08-13T17:44:30Z
464026560,36.538619,-86.697861,TIGERcnl,120146,1,2133725,2009-08-13T17:45:15Z
464026939,36.549866,-86.747917,TIGERcnl,120146,1,2133725,2009-08-13T17:45:21Z
464027327,36.531337,-86.674485,TIGERcnl,120146,1,2133725,2009-08-13T17:45:26Z
464031456,36.54183,-86.702709,TIGERcnl,120146,1,2133725,2009-08-13T17:46:13Z
464032290,36.488875,-86.678382,TIGERcnl,120146,1,2133725,2009-08-13T17:46:26Z
464032658,36.487003,-86.664359,TIGERcnl,120146,1,2133725,2009-08-13T17:46:31Z
464036151,36.456863,-86.692914,TIGERcnl,120146,1,2133725,2009-08-13T17:47:28Z
464036763,36.47104,-86.694295,TIGERcnl,120146,1,2133725,2009-08-13T17:47:37Z
464037585,36.547127,-86.636314,TIGERcnl,120146,1,2133725,2009-08-13T17:47:50Z
464040862,36.541223,-86.630311,TIGERcnl,120146,1,2133725,2009-08-13T17:48:44Z
464041395,36.536489,-86.633907,TIGERcnl,120146,1,2133725,2009-08-13T17:48:50Z
464041889,36.537978,-86.632901,TIGERcnl,120146,1,2133725,2009-08-13T17:48:57Z
464045736,36.444269,-86.664378,TIGERcnl,120146,1,2133725,2009-08-13T17:49:45Z
464046523,36.43123,-86.687872,TIGERcnl,120146,1,2133725,2009-08-13T17:49:51Z
464047292,36.43874,-86.661355,TIGERcnl,120146,1,2133725,2009-08-13T17:49:57Z
464054188,36.432703,-86.687009,TIGERcnl,120146,1,2133725,2009-08-13T17:51:00Z
464054883,36.431749,-86.687505,TIGERcnl,120146,1,2133725,2009-08-13T17:51:06Z
464056108,36.416122,-86.671631,TIGERcnl,120146,1,2133725,2009-08-13T17:51:16Z
464061891,36.404483,-86.671773,TIGERcnl,120146,1,2133725,2009-08-13T17:52:11Z
464062635,36.434105,-86.687104,TIGERcnl,120146,1,2133725,2009-08-13T17:52:18Z
464063402,36.419275,-86.745381,TIGERcnl,120146,1,2133725,2009-08-13T17:52:26Z
464069779,36.418237,-86.734686,TIGERcnl,120146,1,2133725,2009-08-13T17:53:33Z
464070951,36.446951,-86.794689,TIGERcnl,120146,1,2133725,2009-08-13T17:53:45Z
464072351,36.522322,-86.882246,TIGERcnl,120146,1,2133725,2009-08-13T17:54:00Z
464079777,36.539106,-86.899887,TIGERcnl,120146,1,2133725,2009-08-13T17:55:45Z
464080585,36.498407,-86.852105,TIGERcnl,120146,1,2133725,2009-08-13T17:55:57Z
464081337,36.549415,-86.881811,TIGERcnl,120146,1,2133725,2009-08-13T17:56:09Z
464087540,36.531336,-86.861362,TIGERcnl,120146,1,2133725,2009-08-13T17:57:30Z
464088257,36.494493,-86.841815,TIGERcnl,120146,1,2133725,2009-08-13T17:57:41Z
464088990,36.517799,-86.880276,TIGERcnl,120146,1,2133725,2009-08-13T17:57:51Z
464094115,36.547119,-86.892159,TIGERcnl,120146,1,2133725,2009-08-13T17:59:07Z
464094759,36.473559,-86.836271,TIGERcnl,120146,1,2133725,2009-08-13T17:59:17Z
464095988,36.416812,-86.80709,TIGERcnl,120146,1,2133725,2009-08-13T17:59:39Z
464099589,36.409346,-86.80834,TIGERcnl,120146,1,2133725,2009-08-13T18:00:38Z
464100263,36.44894,-86.828901,TIGERcnl,120146,1,2133725,2009-08-13T18:00:46Z
464100955,36.600531,-86.638524,TIGERcnl,120146,1,2133725,2009-08-13T18:00:53Z
464107287,36.561042,-86.515326,TIGERcnl,120146,1,2133725,2009-08-13T18:02:34Z
464113625,36.603559,-86.585513,TIGERcnl,120146,1,2133725,2009-08-13T18:04:09Z
464119962,36.598228,-86.591268,TIGERcnl,120146,1,2133725,2009-08-13T18:05:37Z
464127380,36.615902,-86.542209,TIGERcnl,120146,1,2133725,2009-08-13T18:07:26Z
464130229,36.590451,-86.748338,TIGERcnl,120146,1,2133725,2009-08-13T18:08:06Z
464136810,36.595693,-86.600756,TIGERcnl,120146,1,2133973,2009-08-13T18:09:53Z
464137273,36.595768,-86.599398,TIGERcnl,120146,1,2133973,2009-08-13T18:09:59Z
464137758,36.576511,-86.717375,TIGERcnl,120146,1,2133973,2009-08-13T18:10:06Z
464144600,36.374566,-86.690507,TIGERcnl,120146,1,2133973,2009-08-13T18:11:44Z
464145029,36.353371,-86.712845,TIGERcnl,120146,1,2133973,2009-08-13T18:11:49Z
464145631,36.367768,-86.676402,TIGERcnl,120146,1,2133973,2009-08-13T18:11:57Z
464152558,36.380454,-86.730236,TIGERcnl,120146,1,2133973,2009-08-13T18:13:35Z
464152986,36.35439,-86.724782,TIGERcnl,120146,1,2133973,2009-08-13T18:13:41Z
464153551,36.394405,-86.757144,TIGERcnl,120146,1,2133973,2009-08-13T18:13:48Z
464157090,36.398921,-86.744675,TIGERcnl,120146,1,2133973,2009-08-13T18:14:45Z
464157940,36.406272,-86.779253,TIGERcnl,120146,1,2133973,2009-08-13T18:14:57Z
464158653,36.414706,-86.777689,TIGERcnl,120146,1,2133973,2009-08-13T18:15:08Z
464162005,36.379393,-87.070263,TIGERcnl,120146,1,2133973,2009-08-13T18:16:05Z
464162471,36.406222,-87.099985,TIGERcnl,120146,1,2133973,2009-08-13T18:16:11Z
464162870,36.39187,-87.077994,TIGERcnl,120146,1,2133973,2009-08-13T18:16:16Z
464166092,36.38203,-87.073277,TIGERcnl,120146,1,2133973,2009-08-13T18:17:10Z
464166537,36.375335,-87.057974,TIGERcnl,120146,1,2133973,2009-08-13T18:17:15Z
464166937,36.394517,-87.082389,TIGERcnl,120146,1,2133973,2009-08-13T18:17:21Z
464172161,36.454184,-86.95095,TIGERcnl,120146,1,2133973,2009-08-13T18:18:52Z
464172582,36.418242,-87.03064,TIGERcnl,120146,1,2133973,2009-08-13T18:18:59Z
464172995,36.438903,-87.020728,TIGERcnl,120146,1,2133973,2009-08-13T18:19:05Z
464177910,36.407914,-87.037631,TIGERcnl,120146,1,2133973,2009-08-13T18:20:29Z
464178324,36.44778,-87.009964,TIGERcnl,120146,1,2133973,2009-08-13T18:20:34Z
464178797,36.459736,-86.966534,TIGERcnl,120146,1,2133973,2009-08-13T18:20:40Z
464184508,36.411855,-87.034351,TIGERcnl,120146,1,2133973,2009-08-13T18:22:07Z
464184915,36.408719,-86.893895,TIGERcnl,120146,1,2133973,2009-08-13T18:22:13Z
464185368,36.412571,-87.033701,TIGERcnl,120146,1,2133973,2009-08-13T18:22:18Z
464190274,36.383797,-86.782005,TIGERcnl,120146,1,2133973,2009-08-13T18:23:44Z
464190690,36.373688,-86.862332,TIGERcnl,120146,1,2133973,2009-08-13T18:23:50Z
464191140,36.370142,-86.864002,TIGERcnl,120146,1,2133973,2009-08-13T18:23:57Z
464194460,36.389921,-86.898196,TIGERcnl,120146,1,2133973,2009-08-13T18:24:57Z
464195076,36.389062,-86.901325,TIGERcnl,120146,1,2133973,2009-08-13T18:25:07Z
464206081,36.366647,-86.974323,TIGERcnl,120146,1,2133973,2009-08-13T18:28:05Z
464206539,36.390485,-86.908263,TIGERcnl,120146,1,2133973,2009-08-13T18:28:12Z
464243989,35.41802,-86.186748,TIGERcnl,120146,1,2134301,2009-08-13T18:40:26Z
464246541,35.410227,-86.202008,TIGERcnl,120146,1,2134301,2009-08-13T18:41:45Z
464247071,35.410854,-86.130538,TIGERcnl,120146,1,2134301,2009-08-13T18:41:59Z
464249782,35.483638,-86.05537,TIGERcnl,120146,1,2134301,2009-08-13T18:43:25Z
464250051,35.49909,-86.109332,TIGERcnl,120146,1,2134301,2009-08-13T18:43:31Z
464250263,35.482674,-86.065869,TIGERcnl,120146,1,2134301,2009-08-13T18:43:36Z
464251498,35.507613,-86.072362,TIGERcnl,120146,1,2134301,2009-08-13T18:44:21Z
464251823,35.484059,-86.058118,TIGERcnl,120146,1,2134301,2009-08-13T18:44:27Z
464252078,35.483722,-86.061597,TIGERcnl,120146,1,2134301,2009-08-13T18:44:33Z
464255972,35.46266,-86.015694,TIGERcnl,120146,1,2134301,2009-08-13T18:45:44Z
464256418,35.413242,-86.117799,TIGERcnl,120146,1,2134301,2009-08-13T18:45:50Z
464256822,35.501009,-86.112462,TIGERcnl,120146,1,2134301,2009-08-13T18:45:55Z
464695753,36.040487,-87.373049,TIGERcnl,120146,1,2135754,2009-08-13T20:28:39Z
464696080,36.041089,-87.36833,TIGERcnl,120146,1,2135754,2009-08-13T20:28:45Z
464698405,36.024589,-87.314131,TIGERcnl,120146,1,2135754,2009-08-13T20:30:11Z
464698668,36.034133,-87.317119,TIGERcnl,120146,1,2135754,2009-08-13T20:30:18Z
464700169,36.048343,-87.309595,TIGERcnl,120146,1,2135754,2009-08-13T20:31:14Z
464700362,36.046157,-87.31696,TIGERcnl,120146,1,2135754,2009-08-13T20:31:21Z
464700574,36.054578,-87.331666,TIGERcnl,120146,1,2135754,2009-08-13T20:31:28Z
464701609,36.056691,-87.331727,TIGERcnl,120146,1,2135754,2009-08-13T20:32:26Z
464701806,36.059801,-87.346058,TIGERcnl,120146,1,2135754,2009-08-13T20:32:35Z
464702003,36.113623,-87.379525,TIGERcnl,120146,1,2135754,2009-08-13T20:32:42Z
464702835,36.089186,-87.33335,TIGERcnl,120146,1,2135754,2009-08-13T20:33:34Z
464703028,36.064015,-87.333393,TIGERcnl,120146,1,2135754,2009-08-13T20:33:41Z
464703210,36.094477,-87.409778,TIGERcnl,120146,1,2135754,2009-08-13T20:33:48Z
464785257,35.985152,-86.607285,eric22,160949,3,19163526,2013-11-28T16:45:54Z
464785358,36.027318,-86.577818,eric22,160949,3,19163526,2013-11-28T16:45:57Z
464785488,36.029627,-86.575184,eric22,160949,3,19163526,2013-11-28T16:45:59Z
464785588,36.026698,-86.58219,eric22,160949,3,19163526,2013-11-28T16:46:02Z
464785697,36.030272,-86.502602,TIGERcnl,120146,1,2137225,2009-08-13T22:50:59Z
464785882,36.020736,-86.526731,TIGERcnl,120146,1,2137225,2009-08-13T22:52:13Z
464786015,36.015357,-86.536412,TIGERcnl,120146,1,2137225,2009-08-13T22:52:18Z
464786211,35.992329,-86.553941,TIGERcnl,120146,1,2137225,2009-08-13T22:53:00Z
464786331,36.028125,-86.490887,TIGERcnl,120146,1,2137225,2009-08-13T22:53:07Z
464786453,36.028772,-86.498512,TIGERcnl,120146,1,2137225,2009-08-13T22:53:12Z
464786572,36.017729,-86.483822,TIGERcnl,120146,1,2137225,2009-08-13T22:54:15Z
464786682,35.954836,-86.601946,TIGERcnl,120146,1,2137225,2009-08-13T22:54:20Z
464786785,35.938076,-86.534147,TIGERcnl,120146,1,2137225,2009-08-13T22:54:25Z
464787487,35.93566,-86.535484,TIGERcnl,120146,1,2137225,2009-08-13T22:56:02Z
464787593,35.979657,-86.656665,TIGERcnl,120146,1,2137225,2009-08-13T22:56:09Z
464787779,35.932124,-86.527459,TIGERcnl,120146,1,2137225,2009-08-13T22:57:09Z
464787879,35.943292,-86.508321,TIGERcnl,120146,1,2137225,2009-08-13T22:57:13Z
464787990,35.940894,-86.521426,TIGERcnl,120146,1,2137225,2009-08-13T22:57:17Z
464788136,35.93651,-86.479398,TIGERcnl,120146,1,2137225,2009-08-13T22:58:41Z
464788244,35.937838,-86.524459,TIGERcnl,120146,1,2137225,2009-08-13T22:58:45Z
464789318,35.916043,-86.421869,TIGERcnl,120146,1,2137225,2009-08-13T23:02:56Z
464789434,35.888607,-86.434747,TIGERcnl,120146,1,2137225,2009-08-13T23:03:01Z
464789547,35.902336,-86.42088,TIGERcnl,120146,1,2137225,2009-08-13T23:03:07Z
464789729,36.113643,-87.078448,TIGERcnl,120146,1,2137225,2009-08-13T23:04:23Z
464789837,36.079175,-87.039308,TIGERcnl,120146,1,2137225,2009-08-13T23:04:28Z
464789937,36.098507,-87.129023,TIGERcnl,120146,1,2137225,2009-08-13T23:04:34Z
464790111,36.081431,-87.14018,TIGERcnl,120146,1,2137225,2009-08-13T23:05:39Z
464790215,36.103427,-87.125258,TIGERcnl,120146,1,2137225,2009-08-13T23:05:44Z
464790315,36.100771,-87.126394,TIGERcnl,120146,1,2137225,2009-08-13T23:05:49Z
464790450,36.114014,-87.085036,TIGERcnl,120146,1,2137225,2009-08-13T23:06:47Z
464790553,36.092983,-87.037961,TIGERcnl,120146,1,2137225,2009-08-13T23:06:52Z
464790667,36.054134,-87.040225,TIGERcnl,120146,1,2137225,2009-08-13T23:06:58Z
464790794,36.250542,-87.063547,TIGERcnl,120146,1,2137225,2009-08-13T23:07:40Z
464790966,36.230299,-87.030056,TIGERcnl,120146,1,2137225,2009-08-13T23:07:44Z
464791121,36.268954,-87.049907,TIGERcnl,120146,1,2137225,2009-08-13T23:08:39Z
464791229,36.238343,-87.038418,TIGERcnl,120146,1,2137225,2009-08-13T23:08:45Z
464791329,36.279295,-87.078908,TIGERcnl,120146,1,2137225,2009-08-13T23:08:50Z
464791440,36.221835,-86.997936,TIGERcnl,120146,1,2137225,2009-08-13T23:09:57Z
464793102,36.342752,-86.481173,TIGERcnl,120146,1,2137351,2009-08-13T23:15:42Z
464793202,36.335209,-86.500817,TIGERcnl,120146,1,2137351,2009-08-13T23:15:46Z
464793302,36.337391,-86.492104,TIGERcnl,120146,1,2137351,2009-08-13T23:15:51Z
464793496,36.33427,-86.483839,TIGERcnl,120146,1,2137351,2009-08-13T23:17:22Z
464793598,36.34637,-86.498821,TIGERcnl,120146,1,2137351,2009-08-13T23:17:26Z
464793707,36.293243,-86.56177,TIGERcnl,120146,1,2137351,2009-08-13T23:17:33Z
464793876,36.273132,-86.566293,TIGERcnl,120146,1,2137351,2009-08-13T23:19:13Z
464793991,36.303527,-86.564435,TIGERcnl,120146,1,2137351,2009-08-13T23:19:18Z
464794098,36.333633,-86.550568,TIGERcnl,120146,1,2137351,2009-08-13T23:19:24Z
464794252,36.353234,-86.52461,TIGERcnl,120146,1,2137351,2009-08-13T23:20:59Z
464794357,36.369512,-86.529792,TIGERcnl,120146,1,2137351,2009-08-13T23:21:03Z
464794459,36.387108,-86.505857,TIGERcnl,120146,1,2137351,2009-08-13T23:21:08Z
464794666,36.367292,-86.491724,TIGERcnl,120146,1,2137351,2009-08-13T23:22:45Z
464794782,36.355237,-86.611536,TIGERcnl,120146,1,2137351,2009-08-13T23:22:52Z
464794883,36.335259,-86.611427,TIGERcnl,120146,1,2137351,2009-08-13T23:22:56Z
464795275,36.344206,-86.608541,TIGERcnl,120146,1,2137351,2009-08-13T23:23:42Z
464795375,36.369854,-86.597922,TIGERcnl,120146,1,2137351,2009-08-13T23:23:47Z
464795488,36.332863,-86.636891,TIGERcnl,120146,1,2137351,2009-08-13T23:23:52Z
464795619,36.350573,-86.559476,TIGERcnl,120146,1,2137351,2009-08-13T23:24:51Z
464795743,36.316185,-86.675654,Harry Wood,1611,2,2526111,2009-09-18T17:39:47Z
464795863,36.295835,-86.739942,TIGERcnl,120146,1,2137351,2009-08-13T23:25:04Z
464796046,36.341652,-86.72167,TIGERcnl,120146,1,2137351,2009-08-13T23:25:51Z
464796156,36.30099,-86.699544,TIGERcnl,120146,1,2137351,2009-08-13T23:25:55Z
464796264,36.314629,-86.737871,TIGERcnl,120146,1,2137351,2009-08-13T23:25:59Z
464796501,36.332251,-86.731744,TIGERcnl,120146,1,2137351,2009-08-13T23:27:35Z
464796605,36.32298,-86.678426,TIGERcnl,120146,1,2137351,2009-08-13T23:27:41Z
464796710,36.33887,-86.650162,TIGERcnl,120146,1,2137351,2009-08-13T23:27:46Z
464967671,35.677205,-87.003112,TIGERcnl,120146,1,2137670,2009-08-14T00:50:15Z
464968654,35.67741,-87.011979,TIGERcnl,120146,1,2137670,2009-08-14T00:50:27Z
464974240,35.744414,-86.9862,TIGERcnl,120146,1,2137670,2009-08-14T00:51:56Z
464981068,35.638831,-86.923909,TIGERcnl,120146,1,2137670,2009-08-14T00:53:39Z
464981813,35.642823,-86.99347,TIGERcnl,120146,1,2137670,2009-08-14T00:53:47Z
464988203,35.647758,-87.003672,TIGERcnl,120146,1,2137670,2009-08-14T00:55:04Z
464988813,35.641749,-86.993593,TIGERcnl,120146,1,2137670,2009-08-14T00:55:10Z
464989554,35.696339,-86.983944,TIGERcnl,120146,1,2137670,2009-08-14T00:55:17Z
464995169,35.636159,-86.958658,TIGERcnl,120146,1,2137670,2009-08-14T00:56:26Z
464995881,35.722302,-86.866879,eric22,160949,3,17066253,2013-07-23T19:30:06Z
464996380,35.704394,-86.917048,eric22,160949,3,17066253,2013-07-23T19:30:00Z
465000102,35.696205,-86.937057,eric22,160949,3,17066253,2013-07-23T19:29:56Z
465000602,35.727667,-86.860572,eric22,160949,3,17066253,2013-07-23T19:30:06Z
465001163,35.697275,-86.944821,eric22,160949,3,17066253,2013-07-23T19:29:55Z
465004639,35.707905,-86.956679,eric22,160949,3,17066253,2013-07-23T19:29:53Z
465005462,35.525234,-87.159086,TIGERcnl,120146,1,2137670,2009-08-14T00:58:31Z
465006082,35.574169,-87.137885,TIGERcnl,120146,1,2137670,2009-08-14T00:58:38Z
465013312,35.60853,-87.130573,TIGERcnl,120146,1,2137670,2009-08-14T01:00:21Z
465013633,35.617872,-87.120336,TIGERcnl,120146,1,2137670,2009-08-14T01:00:26Z
465014035,35.563867,-87.197145,TIGERcnl,120146,1,2137670,2009-08-14T01:00:32Z
465017576,35.527071,-87.224073,TIGERcnl,120146,1,2137670,2009-08-14T01:01:47Z
465017887,35.571492,-87.196306,TIGERcnl,120146,1,2137670,2009-08-14T01:01:52Z
465018224,35.543512,-87.234903,TIGERcnl,120146,1,2137670,2009-08-14T01:01:58Z
465022529,35.560962,-87.228621,TIGERcnl,120146,1,2137670,2009-08-14T01:03:28Z
465022967,35.513998,-87.225234,TIGERcnl,120146,1,2137670,2009-08-14T01:03:35Z
465023400,35.539613,-87.234464,TIGERcnl,120146,1,2137670,2009-08-14T01:03:43Z
465027901,35.57052,-87.189688,TIGERcnl,120146,1,2137670,2009-08-14T01:05:14Z
465028250,35.566574,-87.195422,TIGERcnl,120146,1,2137670,2009-08-14T01:05:19Z
465031977,35.837449,-86.899148,TIGERcnl,120146,1,2137670,2009-08-14T01:06:31Z
465036874,35.788186,-86.911148,TIGERcnl,120146,1,2137670,2009-08-14T01:08:05Z
465041374,36.076634,-86.808169,TIGERcnl,120146,1,2137670,2009-08-14T01:09:32Z
465041749,36.0524,-86.816169,TIGERcnl,120146,1,2137670,2009-08-14T01:09:38Z
465042191,36.086346,-86.801748,TIGERcnl,120146,1,2137670,2009-08-14T01:09:45Z
465047047,36.038278,-86.801808,TIGERcnl,120146,1,2137670,2009-08-14T01:11:24Z
